MaGV,GiangVien,MaLop,MaHP,TenHP,NamHoc,HocKy,SoSV,File Excel moi,Duong dan
GV0802,ThS. Bui Bao Mai,DTVT03,C25201801,Co so nganh chuyen sau DTVT,2025-2026,2,80,GV-GV0802_Lop-DTVT03_HP-C25201801_Co_so_nganh_chuyen_sau_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-DTVT03_HP-C25201801_Co_so_nganh_chuyen_sau_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,HDH02,C25202201,Co so nganh chuyen sau HDH,2025-2026,2,80,GV-GV0802_Lop-HDH02_HP-C25202201_Co_so_nganh_chuyen_sau_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-HDH02_HP-C25202201_Co_so_nganh_chuyen_sau_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,HH01,C25202601,Co so nganh chuyen sau HH,2025-2026,2,80,GV-GV0802_Lop-HH01_HP-C25202601_Co_so_nganh_chuyen_sau_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-HH01_HP-C25202601_Co_so_nganh_chuyen_sau_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,HH05,C25203001,Co so nganh chuyen sau HH,2025-2026,2,80,GV-GV0802_Lop-HH05_HP-C25203001_Co_so_nganh_chuyen_sau_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-HH05_HP-C25203001_Co_so_nganh_chuyen_sau_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,KHMT04,C25203401,Co so nganh chuyen sau KHMT,2025-2026,2,80,GV-GV0802_Lop-KHMT04_HP-C25203401_Co_so_nganh_chuyen_sau_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-KHMT04_HP-C25203401_Co_so_nganh_chuyen_sau_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,KHVL03,C25203801,Co so nganh chuyen sau KHVL,2025-2026,2,80,GV-GV0802_Lop-KHVL03_HP-C25203801_Co_so_nganh_chuyen_sau_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-KHVL03_HP-C25203801_Co_so_nganh_chuyen_sau_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,SH02,C25204201,Co so nganh chuyen sau SH,2025-2026,2,80,GV-GV0802_Lop-SH02_HP-C25204201_Co_so_nganh_chuyen_sau_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-SH02_HP-C25204201_Co_so_nganh_chuyen_sau_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,TTH01,C25204601,Co so nganh chuyen sau TTH,2025-2026,2,80,GV-GV0802_Lop-TTH01_HP-C25204601_Co_so_nganh_chuyen_sau_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-TTH01_HP-C25204601_Co_so_nganh_chuyen_sau_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,TTH05,C25205001,Co so nganh chuyen sau TTH,2025-2026,2,80,GV-GV0802_Lop-TTH05_HP-C25205001_Co_so_nganh_chuyen_sau_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-TTH05_HP-C25205001_Co_so_nganh_chuyen_sau_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,VL04,C25205401,Co so nganh chuyen sau VL,2025-2026,2,80,GV-GV0802_Lop-VL04_HP-C25205401_Co_so_nganh_chuyen_sau_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-VL04_HP-C25205401_Co_so_nganh_chuyen_sau_VL_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,CNTT01,HP012,Co so du lieu,2025-2026,2,80,GV-GV0802_Lop-CNTT01_HP-HP012_Co_so_du_lieu_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-CNTT01_HP-HP012_Co_so_du_lieu_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,CNSH04,HP034,Nuoi cay mo,2025-2026,2,80,GV-GV0802_Lop-CNSH04_HP-HP034_Nuoi_cay_mo_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-CNSH04_HP-HP034_Nuoi_cay_mo_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,CNSH02,C25200202,Phuong phap nghien cuu chuyen nganh CNSH,2025-2026,2,80,GV-GV0901_Lop-CNSH02_HP-C25200202_Phuong_phap_nghien_cuu_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-CNSH02_HP-C25200202_Phuong_phap_nghien_cuu_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,CNTT01,C25200602,Phuong phap nghien cuu chuyen nganh CNTT,2025-2026,2,80,GV-GV0901_Lop-CNTT01_HP-C25200602_Phuong_phap_nghien_cuu_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-CNTT01_HP-C25200602_Phuong_phap_nghien_cuu_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,CNTT05,C25201002,Phuong phap nghien cuu chuyen nganh CNTT,2025-2026,2,80,GV-GV0901_Lop-CNTT05_HP-C25201002_Phuong_phap_nghien_cuu_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-CNTT05_HP-C25201002_Phuong_phap_nghien_cuu_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,DC04,C25201402,Phuong phap nghien cuu chuyen nganh DC,2025-2026,2,80,GV-GV0901_Lop-DC04_HP-C25201402_Phuong_phap_nghien_cuu_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-DC04_HP-C25201402_Phuong_phap_nghien_cuu_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,DTVT03,C25201802,Phuong phap nghien cuu chuyen nganh DTVT,2025-2026,2,80,GV-GV0901_Lop-DTVT03_HP-C25201802_Phuong_phap_nghien_cuu_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-DTVT03_HP-C25201802_Phuong_phap_nghien_cuu_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,HDH02,C25202202,Phuong phap nghien cuu chuyen nganh HDH,2025-2026,2,80,GV-GV0901_Lop-HDH02_HP-C25202202_Phuong_phap_nghien_cuu_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-HDH02_HP-C25202202_Phuong_phap_nghien_cuu_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,HH01,C25202602,Phuong phap nghien cuu chuyen nganh HH,2025-2026,2,80,GV-GV0901_Lop-HH01_HP-C25202602_Phuong_phap_nghien_cuu_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-HH01_HP-C25202602_Phuong_phap_nghien_cuu_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,HH05,C25203002,Phuong phap nghien cuu chuyen nganh HH,2025-2026,2,80,GV-GV0901_Lop-HH05_HP-C25203002_Phuong_phap_nghien_cuu_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-HH05_HP-C25203002_Phuong_phap_nghien_cuu_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,KHMT04,C25203402,Phuong phap nghien cuu chuyen nganh KHMT,2025-2026,2,80,GV-GV0901_Lop-KHMT04_HP-C25203402_Phuong_phap_nghien_cuu_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-KHMT04_HP-C25203402_Phuong_phap_nghien_cuu_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,KHVL03,C25203802,Phuong phap nghien cuu chuyen nganh KHVL,2025-2026,2,80,GV-GV0901_Lop-KHVL03_HP-C25203802_Phuong_phap_nghien_cuu_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-KHVL03_HP-C25203802_Phuong_phap_nghien_cuu_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,SH02,C25204202,Phuong phap nghien cuu chuyen nganh SH,2025-2026,2,80,GV-GV0901_Lop-SH02_HP-C25204202_Phuong_phap_nghien_cuu_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-SH02_HP-C25204202_Phuong_phap_nghien_cuu_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,TTH01,C25204602,Phuong phap nghien cuu chuyen nganh TTH,2025-2026,2,80,GV-GV0901_Lop-TTH01_HP-C25204602_Phuong_phap_nghien_cuu_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-TTH01_HP-C25204602_Phuong_phap_nghien_cuu_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,TTH05,C25205002,Phuong phap nghien cuu chuyen nganh TTH,2025-2026,2,80,GV-GV0901_Lop-TTH05_HP-C25205002_Phuong_phap_nghien_cuu_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-TTH05_HP-C25205002_Phuong_phap_nghien_cuu_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,VL04,C25205402,Phuong phap nghien cuu chuyen nganh VL,2025-2026,2,80,GV-GV0901_Lop-VL04_HP-C25205402_Phuong_phap_nghien_cuu_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-VL04_HP-C25205402_Phuong_phap_nghien_cuu_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,VL03,HP013,Dien tu hoc,2025-2026,2,80,GV-GV0901_Lop-VL03_HP-HP013_Dien_tu_hoc_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-VL03_HP-HP013_Dien_tu_hoc_2025-2026_HK2_CO_DIEM.xlsx
GV0901,TS. Bui Tuan Viet,CNSH05,HP035,Sinh hoc phan tu,2025-2026,2,80,GV-GV0901_Lop-CNSH05_HP-HP035_Sinh_hoc_phan_tu_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0901_TS._Bui_Tuan_Viet/GV-GV0901_Lop-CNSH05_HP-HP035_Sinh_hoc_phan_tu_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,CNSH02,C25200203,Thuc hanh co so chuyen nganh CNSH,2025-2026,2,80,GV-GV0902_Lop-CNSH02_HP-C25200203_Thuc_hanh_co_so_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-CNSH02_HP-C25200203_Thuc_hanh_co_so_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,CNTT01,C25200603,Thuc hanh co so chuyen nganh CNTT,2025-2026,2,80,GV-GV0902_Lop-CNTT01_HP-C25200603_Thuc_hanh_co_so_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-CNTT01_HP-C25200603_Thuc_hanh_co_so_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,CNTT05,C25201003,Thuc hanh co so chuyen nganh CNTT,2025-2026,2,80,GV-GV0902_Lop-CNTT05_HP-C25201003_Thuc_hanh_co_so_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-CNTT05_HP-C25201003_Thuc_hanh_co_so_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,DC04,C25201403,Thuc hanh co so chuyen nganh DC,2025-2026,2,80,GV-GV0902_Lop-DC04_HP-C25201403_Thuc_hanh_co_so_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-DC04_HP-C25201403_Thuc_hanh_co_so_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,DTVT03,C25201803,Thuc hanh co so chuyen nganh DTVT,2025-2026,2,80,GV-GV0902_Lop-DTVT03_HP-C25201803_Thuc_hanh_co_so_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-DTVT03_HP-C25201803_Thuc_hanh_co_so_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,HDH02,C25202203,Thuc hanh co so chuyen nganh HDH,2025-2026,2,80,GV-GV0902_Lop-HDH02_HP-C25202203_Thuc_hanh_co_so_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-HDH02_HP-C25202203_Thuc_hanh_co_so_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,HH01,C25202603,Thuc hanh co so chuyen nganh HH,2025-2026,2,80,GV-GV0902_Lop-HH01_HP-C25202603_Thuc_hanh_co_so_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-HH01_HP-C25202603_Thuc_hanh_co_so_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,HH05,C25203003,Thuc hanh co so chuyen nganh HH,2025-2026,2,80,GV-GV0902_Lop-HH05_HP-C25203003_Thuc_hanh_co_so_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-HH05_HP-C25203003_Thuc_hanh_co_so_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,KHMT04,C25203403,Thuc hanh co so chuyen nganh KHMT,2025-2026,2,80,GV-GV0902_Lop-KHMT04_HP-C25203403_Thuc_hanh_co_so_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-KHMT04_HP-C25203403_Thuc_hanh_co_so_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,KHVL03,C25203803,Thuc hanh co so chuyen nganh KHVL,2025-2026,2,80,GV-GV0902_Lop-KHVL03_HP-C25203803_Thuc_hanh_co_so_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-KHVL03_HP-C25203803_Thuc_hanh_co_so_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,SH02,C25204203,Thuc hanh co so chuyen nganh SH,2025-2026,2,80,GV-GV0902_Lop-SH02_HP-C25204203_Thuc_hanh_co_so_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-SH02_HP-C25204203_Thuc_hanh_co_so_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,TTH01,C25204603,Thuc hanh co so chuyen nganh TTH,2025-2026,2,80,GV-GV0902_Lop-TTH01_HP-C25204603_Thuc_hanh_co_so_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-TTH01_HP-C25204603_Thuc_hanh_co_so_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,TTH05,C25205003,Thuc hanh co so chuyen nganh TTH,2025-2026,2,80,GV-GV0902_Lop-TTH05_HP-C25205003_Thuc_hanh_co_so_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-TTH05_HP-C25205003_Thuc_hanh_co_so_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,VL04,C25205403,Thuc hanh co so chuyen nganh VL,2025-2026,2,80,GV-GV0902_Lop-VL04_HP-C25205403_Thuc_hanh_co_so_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-VL04_HP-C25205403_Thuc_hanh_co_so_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,VL04,HP014,Quang hoc,2025-2026,2,80,GV-GV0902_Lop-VL04_HP-HP014_Quang_hoc_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-VL04_HP-HP014_Quang_hoc_2025-2026_HK2_CO_DIEM.xlsx
GV0902,ThS. Do My Thao,KHMT01,HP036,Dai cuong moi truong,2025-2026,2,80,GV-GV0902_Lop-KHMT01_HP-HP036_Dai_cuong_moi_truong_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0902_ThS._Do_My_Thao/GV-GV0902_Lop-KHMT01_HP-HP036_Dai_cuong_moi_truong_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,CNSH02,C25200204,Ung dung chuyen nganh CNSH,2025-2026,2,80,GV-GV1001_Lop-CNSH02_HP-C25200204_Ung_dung_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-CNSH02_HP-C25200204_Ung_dung_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,CNTT01,C25200604,Ung dung chuyen nganh CNTT,2025-2026,2,80,GV-GV1001_Lop-CNTT01_HP-C25200604_Ung_dung_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-CNTT01_HP-C25200604_Ung_dung_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,CNTT05,C25201004,Ung dung chuyen nganh CNTT,2025-2026,2,80,GV-GV1001_Lop-CNTT05_HP-C25201004_Ung_dung_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-CNTT05_HP-C25201004_Ung_dung_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,DC04,C25201404,Ung dung chuyen nganh DC,2025-2026,2,80,GV-GV1001_Lop-DC04_HP-C25201404_Ung_dung_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-DC04_HP-C25201404_Ung_dung_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,DTVT03,C25201804,Ung dung chuyen nganh DTVT,2025-2026,2,80,GV-GV1001_Lop-DTVT03_HP-C25201804_Ung_dung_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-DTVT03_HP-C25201804_Ung_dung_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,HDH02,C25202204,Ung dung chuyen nganh HDH,2025-2026,2,80,GV-GV1001_Lop-HDH02_HP-C25202204_Ung_dung_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-HDH02_HP-C25202204_Ung_dung_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,HH01,C25202604,Ung dung chuyen nganh HH,2025-2026,2,80,GV-GV1001_Lop-HH01_HP-C25202604_Ung_dung_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-HH01_HP-C25202604_Ung_dung_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,HH05,C25203004,Ung dung chuyen nganh HH,2025-2026,2,80,GV-GV1001_Lop-HH05_HP-C25203004_Ung_dung_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-HH05_HP-C25203004_Ung_dung_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,KHMT04,C25203404,Ung dung chuyen nganh KHMT,2025-2026,2,80,GV-GV1001_Lop-KHMT04_HP-C25203404_Ung_dung_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-KHMT04_HP-C25203404_Ung_dung_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,KHVL03,C25203804,Ung dung chuyen nganh KHVL,2025-2026,2,80,GV-GV1001_Lop-KHVL03_HP-C25203804_Ung_dung_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-KHVL03_HP-C25203804_Ung_dung_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,SH02,C25204204,Ung dung chuyen nganh SH,2025-2026,2,80,GV-GV1001_Lop-SH02_HP-C25204204_Ung_dung_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-SH02_HP-C25204204_Ung_dung_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,TTH01,C25204604,Ung dung chuyen nganh TTH,2025-2026,2,80,GV-GV1001_Lop-TTH01_HP-C25204604_Ung_dung_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-TTH01_HP-C25204604_Ung_dung_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,TTH05,C25205004,Ung dung chuyen nganh TTH,2025-2026,2,80,GV-GV1001_Lop-TTH05_HP-C25205004_Ung_dung_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-TTH05_HP-C25205004_Ung_dung_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,VL04,C25205404,Ung dung chuyen nganh VL,2025-2026,2,80,GV-GV1001_Lop-VL04_HP-C25205404_Ung_dung_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-VL04_HP-C25205404_Ung_dung_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,VL05,HP015,Vat ly chat ran,2025-2026,2,80,GV-GV1001_Lop-VL05_HP-HP015_Vat_ly_chat_ran_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-VL05_HP-HP015_Vat_ly_chat_ran_2025-2026_HK2_CO_DIEM.xlsx
GV1001,TS. Do Bao Dat,KHMT02,HP037,Quan ly tai nguyen,2025-2026,2,80,GV-GV1001_Lop-KHMT02_HP-HP037_Quan_ly_tai_nguyen_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1001_TS._Do_Bao_Dat/GV-GV1001_Lop-KHMT02_HP-HP037_Quan_ly_tai_nguyen_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,CNSH02,C25200205,Seminar hoc thuat CNSH,2025-2026,2,80,GV-GV1002_Lop-CNSH02_HP-C25200205_Seminar_hoc_thuat_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-CNSH02_HP-C25200205_Seminar_hoc_thuat_CNSH_2025-2026_HK2_CO_DIEM.xlsx
